# Moku:Go Oscilloscope
# Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
# Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
# Time span 320.6 us, time offset -160.3 us, Normal acquisition mode, no averaging
# Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
# Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
# Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
# 
# Acquired 2026-04-28 T 13:02:49 -0700
# Time (s), Channel A (Input 1) (V)
7.139200000000e-05, 2.039570e-01
7.171200000000e-05, 2.039570e-01
7.203200000000e-05, 2.039570e-01
7.235200000000e-05, 2.039570e-01
7.267200000000e-05, 2.027357e-01
7.299200000000e-05, 2.039570e-01
7.331200000000e-05, 2.039570e-01
7.363200000000e-05, 2.039570e-01
7.395200000000e-05, 2.039570e-01
7.427200000000e-05, 2.039570e-01
7.459200000000e-05, 2.051783e-01
7.491200000000e-05, 2.039570e-01
7.523200000000e-05, 2.051783e-01
7.555200000000e-05, 2.039570e-01
7.587200000000e-05, 2.039570e-01
7.619200000000e-05, 2.051783e-01
7.651200000000e-05, 2.039570e-01
7.683200000000e-05, 2.051783e-01
7.715200000000e-05, 2.051783e-01
7.747200000000e-05, 2.039570e-01
7.779200000000e-05, 2.027357e-01
7.811200000000e-05, 2.051783e-01
7.843200000000e-05, 2.039570e-01
7.875200000000e-05, 2.039570e-01
7.907200000000e-05, 2.039570e-01
7.939200000000e-05, 2.039570e-01
7.971200000000e-05, 2.039570e-01
8.003200000000e-05, 2.051783e-01
8.035200000000e-05, 2.027357e-01
8.067200000000e-05, 2.039570e-01
8.099200000000e-05, 2.051783e-01
8.131200000000e-05, 2.027357e-01
8.163200000000e-05, 2.051783e-01
8.195200000000e-05, 2.051783e-01
8.227200000000e-05, 2.051783e-01
8.259200000000e-05, 2.039570e-01
8.291200000000e-05, 2.051783e-01
8.323200000000e-05, 2.051783e-01
8.355200000000e-05, 2.051783e-01
8.387200000000e-05, 2.039570e-01
8.419200000000e-05, 2.039570e-01
8.451200000000e-05, 2.039570e-01
8.483200000000e-05, 2.039570e-01
8.515200000000e-05, 2.051783e-01
8.547200000000e-05, 2.039570e-01
8.579200000000e-05, 2.051783e-01
